chr7	20000000	22000000	2090	603025	2000000	0.3015125
chr7	22000000	23405973	1320	463850	1405973	0.3299139
chr8	0	2000000	3115	583348	2000000	0.2916740
chr8	2000000	4000000	2587	715690	2000000	0.3578450
chr8	4000000	6000000	2093	721189	2000000	0.3605945
chr8	6000000	8000000	1879	858503	2000000	0.4292515
chr8	8000000	10000000	2128	914089	2000000	0.4570445
chr8	10000000	12000000	2086	775545	2000000	0.3877725
chr8	12000000	14000000	2085	824427	2000000	0.4122135
chr8	14000000	16000000	2170	933713	2000000	0.4668565
chr8	16000000	18000000	2297	845624	2000000	0.4228120
chr8	18000000	18198680	442	110807	198680	0.5577160
contig_21_pilon_pilon_pilon_1	0	499316	537	198951	499316	0.3984471
contig_25_pilon_pilon_pilon_1	0	759199	1094	253395	759199	0.3337663
contig_34_pilon_pilon_pilon_1	0	59588	57	31279	59588	0.5249211
contig_51_pilon_pilon_pilon_1	0	409105	429	264266	409105	0.6459613
contig_73_pilon_pilon_pilon_1	0	307150	425	170061	307150	0.5536741
contig_74_pilon_pilon_pilon_1	0	105522	9	344	105522	0.0032600
contig_76_pilon_pilon_pilon_1	0	57310	60	23303	57310	0.4066132
contig_77_pilon_pilon_pilon_1	0	105663	100	49524	105663	0.4686976
contig_91_pilon_pilon_pilon_1	0	56858	69	8753	56858	0.1539449
contig_99_pilon_pilon_pilon_1	0	558736	743	315073	558736	0.5639032
contig_102_pilon_pilon_pilon_1	0	805535	832	314034	805535	0.3898453
contig_103_pilon_pilon_pilon_1	0	81981	73	37993	81981	0.4634367
contig_105_pilon_pilon_pilon_1	0	138519	212	57823	138519	0.4174373
contig_113_pilon_pilon_pilon_1	0	52657	36	16037	52657	0.3045559
contig_114_pilon_pilon_pilon_1	0	69496	23	11875	69496	0.1708732
contig_123_pilon_pilon_pilon_1	0	146926	11	759	146926	0.0051659
contig_131_pilon_pilon_pilon_1	0	27825	1	27823	27825	0.9999281
contig_135_pilon_pilon_pilon_1	0	158613	173	40259	158613	0.2538190
contig_143_pilon_pilon_pilon_1	0	100957	128	48569	100957	0.4810860
contig_148_pilon_pilon_pilon_1	0	159798	210	124416	159798	0.7785830
contig_166_pilon_pilon_pilon_1	0	55701	72	25912	55701	0.4651981
contig_168_pilon_pilon_pilon_1	0	76576	76	20208	76576	0.2638947
contig_170_pilon_pilon_pilon_1	0	59213	99	32820	59213	0.5542701
contig_173_pilon_pilon_pilon_1	0	31872	2	88	31872	0.0027610
contig_177_pilon_pilon_pilon_1	0	2000000	3222	764003	2000000	0.3820015
contig_177_pilon_pilon_pilon_1	2000000	2990932	1594	328332	990932	0.3313366
contig_178_pilon_pilon_pilon_1	0	793561	920	270896	793561	0.3413676
contig_179_pilon_pilon_pilon_1	0	59308	145	33445	59308	0.5639206
contig_183_pilon_pilon_pilon_1	0	17737	13	1915	17737	0.1079664
contig_184_pilon_pilon_pilon_1	0	30008	41	20898	30008	0.6964143
contig_192_pilon_pilon_pilon_1	0	10879	11	10879	10879	1.0000000
contig_194_pilon_pilon_pilon_1	0	15700	14	15694	15700	0.9996178
contig_199_pilon_pilon_pilon_1	0	312771	342	213726	312771	0.6833306
contig_205_pilon_pilon_pilon_1	0	18958	14	16798	18958	0.8860639
contig_209_pilon_pilon_pilon_1	0	30115	9	14556	30115	0.4833472
contig_211_pilon_pilon_pilon_1	0	56327	60	25150	56327	0.4464999
contig_215_pilon_pilon_pilon_1	0	156011	367	66318	156011	0.4250854
contig_221_pilon_pilon_pilon_1	0	136518	182	67831	136518	0.4968649
contig_222_pilon_pilon_pilon_1	0	20870	20	9256	20870	0.4435074
contig_227_pilon_pilon_pilon_1	0	8398	3	243	8398	0.0289355
contig_232_pilon_pilon_pilon_1	0	110027	66	42117	110027	0.3827879
contig_248_pilon_pilon_pilon_1	0	437097	539	223597	437097	0.5115501
contig_264_pilon_pilon_pilon_1	0	122722	140	73862	122722	0.6018644
contig_269_pilon_pilon_pilon_1	0	1529513	1906	1193756	1529513	0.7804811
contig_277_pilon_pilon_pilon_1	0	7658	0	0	7658	0.0000000
contig_278_pilon_pilon_pilon_1	0	107244	7	399	107244	0.0037205
contig_279_pilon_pilon_pilon_1	0	578340	397	121823	578340	0.2106425
contig_280_pilon_pilon_pilon_1	0	608843	426	144159	608843	0.2367753
contig_284_pilon_pilon_pilon_1	0	104602	5	739	104602	0.0070649
contig_285_pilon_pilon_pilon_1	0	199494	210	56926	199494	0.2853519
contig_288_pilon_pilon_pilon_1	0	269917	469	166180	269917	0.6156707
contig_289_pilon_pilon_pilon_1	0	13376	20	5604	13376	0.4189593
contig_297_pilon_pilon_pilon_1	0	333312	287	150566	333312	0.4517269
contig_315_pilon_pilon_pilon_1	0	97806	68	13938	97806	0.1425066
contig_325_pilon_pilon_pilon_1	0	526574	487	187121	526574	0.3553556
contig_337_pilon_pilon_pilon_1	0	37102	23	17198	37102	0.4635330
contig_339_pilon_pilon_pilon_1	0	288366	214	83092	288366	0.2881477
contig_345_pilon_pilon_pilon_1	0	62727	58	29158	62727	0.4648397
contig_346_pilon_pilon_pilon_1	0	342495	367	98978	342495	0.2889911
contig_350_pilon_pilon_pilon_1	0	137868	177	82387	137868	0.5975788
contig_358_pilon_pilon_pilon_1	0	210232	103	59500	210232	0.2830207
contig_371_pilon_pilon_pilon_1	0	426062	256	101048	426062	0.2371674
contig_373_pilon_pilon_pilon_1	0	25995	6	634	25995	0.0243893
contig_376_pilon_pilon_pilon_1	0	206455	253	87813	206455	0.4253373
contig_379_pilon_pilon_pilon_1	0	110561	103	24545	110561	0.2220041
contig_381_pilon_pilon_pilon_1	0	60183	71	26449	60183	0.4394763
contig_382_pilon_pilon_pilon_1	0	37572	52	20707	37572	0.5511285
contig_386_pilon_pilon_pilon_1	0	189762	268	117448	189762	0.6189227
contig_408_pilon_pilon_pilon_1	0	25704	31	18492	25704	0.7194211
contig_439_pilon_pilon_pilon_1	0	63433	39	7233	63433	0.1140258
contig_445_pilon_pilon_pilon_1	0	22467	28	13473	22467	0.5996795
contig_452_pilon_pilon_pilon_1	0	215062	179	105476	215062	0.4904446
contig_453_pilon_pilon_pilon_1	0	126556	99	56307	126556	0.4449177
contig_457_pilon_pilon_pilon_1	0	53037	38	10896	53037	0.2054415
contig_459_pilon_pilon_pilon_1	0	484531	610	164727	484531	0.3399720
contig_460_pilon_pilon_pilon_1	0	57762	76	19288	57762	0.3339220
contig_464_pilon_pilon_pilon_1	0	1343829	1430	790964	1343829	0.5885898
contig_472_pilon_pilon_pilon_1	0	64718	58	20963	64718	0.3239130
contig_473_pilon_pilon_pilon_1	0	20850	66	19523	20850	0.9363549
contig_475_pilon_pilon_pilon_1	0	197707	201	121231	197707	0.6131852
contig_479_pilon_pilon_pilon_1	0	49974	15	862	49974	0.0172490
contig_483_pilon_pilon_pilon_1	0	164131	315	85762	164131	0.5225216
contig_488_pilon_pilon_pilon_1	0	143932	166	87697	143932	0.6092947
contig_489_pilon_pilon_pilon_1	0	500585	525	342520	500585	0.6842394
contig_493_pilon_pilon_pilon_1	0	51994	7	285	51994	0.0054814
contig_494_pilon_pilon_pilon_1	0	26226	10	8442	26226	0.3218943
contig_495_pilon_pilon_pilon_1	0	56295	26	6807	56295	0.1209166
contig_499_pilon_pilon_pilon_1	0	299141	399	175145	299141	0.5854931
contig_500_pilon_pilon_pilon_1	0	287495	267	112411	287495	0.3910016
contig_502_pilon_pilon_pilon_1	0	52189	47	7822	52189	0.1498783
contig_503_pilon_pilon_pilon_1	0	219715	398	123450	219715	0.5618643
contig_507_pilon_pilon_pilon_1	0	155842	213	100286	155842	0.6435108
contig_508_pilon_pilon_pilon_1	0	89345	14	702	89345	0.0078572
contig_509_pilon_pilon_pilon_1	0	166776	147	59194	166776	0.3549312
contig_510_pilon_pilon_pilon_1	0	17842	22	9105	17842	0.5103127
contig_512_pilon_pilon_pilon_1	0	134948	108	33714	134948	0.2498296
contig_513_pilon_pilon_pilon_1	0	92014	128	48959	92014	0.5320821
contig_533_pilon_pilon_pilon_1	0	28792	39	27369	28792	0.9505765
contig_534_pilon_pilon_pilon_1	0	34999	48	17221	34999	0.4920426
contig_548_pilon_pilon_pilon_1	0	165018	92	37617	165018	0.2279570
contig_550_pilon_pilon_pilon_1	0	73453	55	19121	73453	0.2603161
contig_552_pilon_pilon_pilon_1	0	77462	52	17765	77462	0.2293383
contig_556_pilon_pilon_pilon_1	0	49991	127	34074	49991	0.6816027
contig_572_pilon_pilon_pilon_1	0	369541	508	160045	369541	0.4330913
contig_578_pilon_pilon_pilon_1	0	253631	274	138938	253631	0.5477958
contig_580_pilon_pilon_pilon_1	0	15550	15	10486	15550	0.6743408
contig_581_pilon_pilon_pilon_1	0	56630	57	42135	56630	0.7440403
contig_591_pilon_pilon_pilon_1	0	53586	8	516	53586	0.0096294
contig_592_pilon_pilon_pilon_1	0	43207	26	13021	43207	0.3013632
contig_600_pilon_pilon_pilon_1	0	8227	0	0	8227	0.0000000
contig_601_pilon_pilon_pilon_1	0	89523	88	68743	89523	0.7678809
contig_602_pilon_pilon_pilon_1	0	43231	9	454	43231	0.0105017
contig_603_pilon_pilon_pilon_1	0	234032	280	84877	234032	0.3626726
contig_605_pilon_pilon_pilon_1	0	94817	116	55579	94817	0.5861713
contig_607_pilon_pilon_pilon_1	0	36744	33	32249	36744	0.8776671
contig_613_pilon_pilon_pilon_1	0	45277	4	298	45277	0.0065817
contig_614_pilon_pilon_pilon_1	0	24999	21	23398	24999	0.9359574
contig_623_pilon_pilon_pilon_1	0	17502	6	453	17502	0.0258828
contig_628_pilon_pilon_pilon_1	0	50899	41	24744	50899	0.4861392
contig_630_pilon_pilon_pilon_1	0	17297	18	16641	17297	0.9620743
contig_632_pilon_pilon_pilon_1	0	58634	52	31067	58634	0.5298462
contig_634_pilon_pilon_pilon_1	0	119752	138	84293	119752	0.7038964
contig_636_pilon_pilon_pilon_1	0	1751	0	0	1751	0.0000000
contig_643_pilon_pilon_pilon_1	0	25605	30	6239	25605	0.2436633
contig_648_pilon_pilon_pilon_1	0	140908	171	91869	140908	0.6519786
contig_668_pilon_pilon_pilon_1	0	359514	603	172667	359514	0.4802789
contig_677_pilon_pilon_pilon_1	0	37855	14	1137	37855	0.0300357
contig_679_pilon_pilon_pilon_1	0	217006	260	105892	217006	0.4879681
contig_680_pilon_pilon_pilon_1	0	133857	173	53154	133857	0.3970954
contig_683_pilon_pilon_pilon_1	0	218001	264	117569	218001	0.5393049
contig_684_pilon_pilon_pilon_1	0	90938	116	56453	90938	0.6207856
contig_688_pilon_pilon_pilon_1	0	175751	139	41105	175751	0.2338820
contig_692_pilon_pilon_pilon_1	0	129515	84	44842	129515	0.3462302
contig_703_pilon_pilon_pilon_1	0	66132	70	19809	66132	0.2995373
contig_705_pilon_pilon_pilon_1	0	406812	468	167870	406812	0.4126476
contig_707_pilon_pilon_pilon_1	0	189730	320	119540	189730	0.6300532
contig_708_pilon_pilon_pilon_1	0	126301	103	80274	126301	0.6355769
contig_712_pilon_pilon_pilon_1	0	245519	316	143573	245519	0.5847735
contig_714_pilon_pilon_pilon_1	0	169561	168	102556	169561	0.6048325
contig_720_pilon_pilon_pilon_1	0	56823	87	22654	56823	0.3986766
contig_723_pilon_pilon_pilon_1	0	46479	53	36170	46479	0.7782009
contig_727_pilon_pilon_pilon_1	0	307640	333	135105	307640	0.4391659
contig_733_pilon_pilon_pilon_1	0	156675	152	84424	156675	0.5388479
contig_735_pilon_pilon_pilon_1	0	121888	72	33348	121888	0.2735954
contig_736_pilon_pilon_pilon_1	0	77073	43	17699	77073	0.2296394
contig_737_pilon_pilon_pilon_1	0	229504	151	53363	229504	0.2325145
contig_740_pilon_pilon_pilon_1	0	243313	314	105031	243313	0.4316703
contig_743_pilon_pilon_pilon_1	0	1092833	1285	478724	1092833	0.4380578
contig_744_pilon_pilon_pilon_1	0	467609	455	160530	467609	0.3432996
contig_752_pilon_pilon_pilon_1	0	214417	237	137185	214417	0.6398047
contig_753_pilon_pilon_pilon_1	0	76917	98	32408	76917	0.4213373
contig_754_pilon_pilon_pilon_1	0	75154	137	57796	75154	0.7690343
contig_757_pilon_pilon_pilon_1	0	28030	39	4732	28030	0.1688191
contig_758_pilon_pilon_pilon_1	0	126044	135	48194	126044	0.3823586
scaffold_387_pilon_pilon_pilon_1	0	1313011	1490	442671	1313011	0.3371419
